pn,name,address,city,state,zip,tel,active,termcode,termdate,partdate,prev_pn,medaffil,resprog_ada,resprog_ama,resprog_aoa,resprog_oth,residents,shortterm,cah,provider_subtype,typ_control,nonprofit,forprofit,govt,maryland,nonstate,urbancbsa,beds_tot,beds_cert,lastyear
313025,KESSLER INSTITUTE FOR REHABILITATION - WEST FAC,1199 PLEASANT VALLEY WAY,WEST ORANGE,NJ,7052,9737313600,1,active,,01jan1985,,major,0,1,0,0,29,0,0,rehab,for-profit proprietary,0,1,0,0,0,1,336,336,2017
313026,KESSLER INSTITUTE FOR REHABILITATION,1199 PLEASANT VALLEY WAY,WEST ORANGE,NJ,7052,2017313600,0,"vol-merg,close",31dec1995,01jan1985,313025,graduate,0,1,0,1,0,0,0,rehab,non-profit other,1,0,0,0,0,1,230,230,2017
313027,ST LAWRENCE REHABILITATION CENTER,2381 LAWRENCEVILLE ROAD,LAWRENCEVILLE,NJ,8648,6098969500,1,active,,01jan1985,312016,no affiliation,0,0,0,0,0,0,0,rehab,non-profit church,1,0,0,0,0,1,86,86,2017
313028,JEWISH HOSP REHAB CTR,198 STEVENS AVE,JERSEY CITY,NJ,7305,2014519000,0,"vol-merg,close",05mar1991,01jan1985,312007,no affiliation,0,0,0,0,0,0,0,rehab,non-profit other,1,0,0,0,0,1,55,55,2017
313029,HEALTHSOUTH REHABILITATION HOSPITAL OF TOMS RIVER,14 HOSPITAL DRIVE,TOMS RIVER,NJ,8755,7328443100,1,active,,01jan1985,312011,no affiliation,0,0,0,0,0,0,0,rehab,for-profit proprietary,0,1,0,0,0,1,92,92,2017
313030,BACHARACH INSTITUTE FOR REHABILITATION,61 W JIMMIE LEEDS ROAD,POMONA,NJ,8240,6096527000,1,active,,01jan1985,312012,no affiliation,0,0,0,0,0,0,0,rehab,non-profit private,1,0,0,0,0,1,80,80,2017
313031,MEDI PLEX REHAB CAMDEN,TWO COOPER PLAZA,CAMDEN,NJ,8103,6093427600,0,"vol-merg,close",31aug1995,12dec1990,,graduate,0,0,0,1,1,0,0,rehab,for-profit proprietary,0,1,0,0,0,1,120,10,2017
313032,KESSLER INSTITUTE FOR REHABILITATION,92 BRICK ROAD,MARLTON,NJ,8053,8569888778,1,active,,27jun1995,,graduate,0,0,0,0,0,0,0,rehab,for-profit proprietary,0,1,0,0,0,1,46,46,2017
313033,SHORE REHABILITATION INSTITUTE,"425 JACK MARTIN BOULEVARD, SECOND FLOOR, EAST WING",BRICK,NJ,8724,7328364530,1,active,,29jun1995,,major,0,1,0,0,0,0,0,rehab,non-profit private,1,0,0,0,0,1,40,40,2017
313034,WEISMAN CHILDRENS REHABILITATION HOSPITAL,"92 BRICK ROAD, 3RD FLOOR",MARLTON,NJ,8053,8564894520,0,"vol-merg,close",01jan2006,29may1998,,no affiliation,0,0,0,0,0,0,0,rehab,for-profit proprietary,0,1,0,0,0,1,30,30,2017
313035,HEALTHSOUTH REHABILITATION HOSPITAL OF TINTON FALL,2 CENTRE PLAZA,TINTON FALLS,NJ,7724,7324605320,1,active,,30may2002,,no affiliation,0,0,0,0,0,0,0,rehab,for-profit proprietary,0,1,0,0,0,1,60,60,2017
313036,HEALTHSOUTH REHABILITATION HOSPITAL OF VINELAND,1237 W SHERMAN AVENUE,VINELAND,NJ,8360,8566967100,1,active,,03apr2003,,limited,0,0,0,0,0,0,0,rehab,for-profit proprietary,0,1,0,0,0,1,41,41,2017
313037,ST FRANCIS REHABILITATION CENTER,25 MCWILLIAMS PLACE,JERSEY CITY,NJ,7302,2015550000,0,"vol-merg,close",05aug2005,30oct2002,,limited,0,0,1,0,0,0,0,rehab,non-profit church,1,0,0,0,0,1,30,30,2017
313300,CHILDREN'S SPECIALIZED HOSPITAL,200 SOMERSET STREET,NEW BRUNSWICK,NJ,8901,7322587050,1,active,,01jan1985,312010,major,0,1,0,0,0,0,0,childrens,non-profit private,1,0,0,0,0,1,90,70,2017
313302,WEISMAN CHILDRENS REHABILITATION HOSPITAL,"92 BRICK ROAD, 3RD FLOOR",MARLTON,NJ,8053,8564894520,1,active,,01jan2006,,no affiliation,0,0,0,0,0,0,0,childrens,for-profit proprietary,0,1,0,0,0,1,30,30,2017
314001,SUMMIT OAKS HOSPITAL,19 PROSPECT ST,SUMMIT,NJ,7901,9085227027,1,active,,01jul1966,,no affiliation,0,0,0,0,0,0,0,psych,for-profit proprietary,0,1,0,0,0,1,150,150,2017
314002,ESSEX CO HOSP CENTER,125 FAIRVIEW AVE,CEDAR GROVE,NJ,7009,2012288000,0,invol-fail req,21jun1988,01jul1966,,limited,0,0,0,0,0,0,0,psych,government local,0,0,1,0,0,1,760,760,2017
314003,MARLBORO PSYCH HOSP,RTE 520,MARLBORO,NJ,7746,9089468100,0,"vol-merg,close",01jul1998,01jul1966,,no affiliation,0,0,0,0,0,0,0,psych,government state,0,0,1,0,0,1,670,670,2017
314005,ANCORA PSYCH HOSP,ANCORA BRANCH,HAMMONTON,NJ,8037,6095611700,1,active,,01jul1966,,no affiliation,0,0,0,0,0,0,0,psych,government state,0,0,1,0,0,1,709,709,2017
314010,MOUNT CARMEL GUILD,1160 RAYMOND BLVD,NEWARK,NJ,7102,9735964100,0,"vol-merg,close",31jan2010,01apr1973,,no affiliation,0,0,0,0,0,0,0,psych,non-profit private,1,0,0,0,0,1,20,20,2017
314011,UNIVERSITY BEHAVIORAL HEALTH CARE,671 HOES LANE WEST,PISCATAWAY,NJ,8854,7322355900,1,active,,01jan1977,,major,0,1,1,0,14,0,0,psych,government state,0,0,1,0,0,1,48,48,2017
314012,CARRIER CLINIC,252 ROUTE 601,BELLE MEAD,NJ,8502,9082811000,1,active,,01apr1977,,no affiliation,0,0,0,0,0,0,0,psych,non-profit private,1,0,0,0,0,1,281,281,2017
314013,TRENTON PSYCHIATRIC HOSP,STATION A,TRENTON,NJ,8625,6096331586,1,active,,08dec1976,,limited,0,0,0,0,0,0,0,psych,government state,0,0,1,0,0,1,436,350,2017
314014,HUDSON CO MEADOWVIEW HOSP,595 CO AVE,SECAUCUS,NJ,7094,2018635100,0,invol-fail req,18jan1990,01jul1977,,no affiliation,0,0,0,0,0,0,0,psych,government local,0,0,1,0,0,1,174,174,2017
314016,GREYSTONE PARK PSYCH HOSP,59 KOCH AVENUE,GREYSTONE PARK,NJ,7950,9735381800,1,active,,19jan1982,,no affiliation,0,0,0,0,0,0,0,psych,government state,0,0,1,0,0,1,605,325,2017
314017,HAGEDORN PSYCHIATRIC HOSPITAL,MT KIPP,GLEN GARDNER,NJ,8826,9085372141,0,"vol-merg,close",30jun2012,06jul1983,,no affiliation,0,0,0,0,0,0,0,psych,government state,0,0,1,0,0,1,288,288,2017
314018,NORTHBROOK BEHAVIORAL HEALTH HOSPITAL,425  WOODBURY TURNERSVILLE ROAD,BLACKWOOD,NJ,8012,8563746500,1,active,,13nov1984,,limited,0,0,0,0,0,0,0,psych,non-profit private,1,0,0,0,0,1,150,150,2017
314019,RAMAPO RIDGE PSYCH HOSP,301 SICOMAC AVE,WYCKOFF,NJ,7481,2018485805,1,active,,27feb1990,,no affiliation,0,0,0,0,0,0,0,psych,non-profit private,1,0,0,0,0,1,58,46,2017
314020,ESSEX COUNTY HOSPITAL CENTER,204 GROVE AVENUE,CEDAR GROVE,NJ,7009,9735712801,1,active,,19jun1990,,limited,0,0,0,0,0,0,0,psych,government local,0,0,1,0,0,1,180,180,2017
314021,HAMPTON BEHAVIORAL HEALTH SYSTEM,650 RANCOCAS ROAD,WESTAMPTON,NJ,8060,6092677000,1,active,,06mar1991,,no affiliation,0,0,0,0,0,0,0,psych,for-profit proprietary,0,1,0,0,0,1,100,100,2017
314022,ST BARNABAS BEHAVIORAL HEALTH CENTER,1691 HIGHWAY 9  -  CN2025,TOMS RIVER,NJ,8755,7329141688,1,active,,12jan1993,,no affiliation,0,0,0,0,0,0,0,psych,non-profit private,1,0,0,0,0,1,40,40,2017
314023,ASPEN HILLS HEALTHCARE CENTER,600 PEMBERTON-BROWNS MILLS ROAD,PEMBERTON,NJ,8068,6098366100,1,active,,27nov1995,,no affiliation,0,0,0,0,0,0,0,psych,for-profit proprietary,0,1,0,0,0,1,30,30,2017
314024,HUDSON COUNTY MEADOWVIEW PSYCHIATRIC H,595 COUNTY AVENUE,SECAUCUS,NJ,7094,2013695252,1,active,,15nov1996,,no affiliation,0,0,0,0,0,0,0,psych,government local,0,0,1,0,0,1,84,84,2017
314025,ANNE KLEIN FORENSIC CENTER,PO BOX 7717 STUYVESANT AVE,TRENTON,NJ,8628,6096330900,0,"vol-merg,close",30jun2003,17jun1998,,no affiliation,0,1,0,0,0,0,0,psych,government state,0,0,1,0,0,1,150,150,2017
314026,EAST MOUNTAIN HOSPITAL,40 EAST MOUNTAIN ROAD,BELLE MEAD,NJ,8502,9082811500,1,active,,15may2003,,no affiliation,0,0,0,0,0,0,0,psych,non-profit private,1,0,0,0,0,1,16,16,2017
314027,CORNERSTONE BEHAVIORAL HEALTH HOSPITAL OF UNION CO,40 WATCHUNG WAY,BERKELEY HEIGHTS,NJ,7922,9087715857,1,active,,18jun2008,312002,graduate,0,0,0,0,0,0,0,psych,non-profit other,1,0,0,0,0,1,44,44,2017
319800,OUR LADY OF LOURDES MEDICAL CENTER,1600 HADDON AVENUE,CAMDEN,NJ,8103,8567573500,1,active,,06jun2008,,,0,0,0,0,0,0,0,transplant,,0,0,0,0,0,1,0,0,2017
319801,ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL,ONE ROBERT WOOD JOHNSON PLACE,NEW BRUNSWICK,NJ,8901,7324188365,1,active,,19dec2008,,,0,0,0,0,0,0,0,transplant,,0,0,0,0,0,1,0,0,2017
319802,HACKENSACK UNIVERSITY MEDICAL CENTER,30 PROSPECT AVE,HACKENSACK,NJ,7601,2019962608,1,active,,16oct2008,,,0,0,0,0,0,0,0,transplant,,0,0,0,0,0,1,0,0,2017
319803,NEWARK BETH ISRAEL MEDICAL CENTER,201 LYON AVENUE AT OSBORNE TERRACE,NEWARK,NJ,7112,9733228988,1,active,,10feb2010,,,0,0,0,0,0,0,0,transplant,,0,0,0,0,0,1,0,0,2017
319804,ST BARNABAS MEDICAL CENTER,94 OLD SHORT HILLS ROAD,LIVINGSTON,NJ,7039,9733225502,1,active,,17may2010,,,0,0,0,0,0,0,0,transplant,,0,0,0,0,0,1,0,0,2017
319805,"UNIVERSITY HOSPITAL, UNIVERSITY OF MEDICINE AND DE",150 BERGEN STREET,NEWARK,NJ,7103,9739721351,1,active,,16jun2010,,,0,0,0,0,0,0,0,transplant,,0,0,0,0,0,1,0,0,2017
320001,UNM HOSPITAL,2211 LOMAS BOULEVARD NE,ALBUQUERQUE,NM,87106,5052722111,1,active,,01jul1966,,major,1,1,1,1,0,1,0,short term,non-profit other,1,0,0,0,0,1,527,527,2017
320002,CHRISTUS ST VINCENT REGIONAL MEDICAL CENTER,455 ST MICHAEL'S DRIVE,SANTA FE,NM,87505,5059135201,1,active,,01jul1966,,limited,0,1,0,0,0,1,0,short term,non-profit private,1,0,0,0,0,1,248,248,2017
320003,ALTA VISTA REGIONAL HOSPITAL,104 LEGION DRIVE,LAS VEGAS,NM,87701,5054263930,1,active,,01jul1966,,no affiliation,0,0,0,0,0,1,0,short term,government hosp district/authority,0,0,1,0,0,0,62,62,2017
320004,GERALD CHAMPION REGIONAL MEDICAL CENTER,2669 NORTH SCENIC DRIVE,ALAMOGORDO,NM,88310,5754396100,1,active,,01jul1966,,no affiliation,0,0,0,0,0,1,0,short term,non-profit private,1,0,0,0,0,0,94,94,2017
320005,SAN JUAN REGIONAL MEDICAL CENTER,801 WEST MAPLE STREET,FARMINGTON,NM,87401,5056092000,1,active,,01jul1966,,limited,1,1,1,1,0,1,0,short term,non-profit private,1,0,0,0,0,1,240,240,2017
320006,EASTERN NEW MEXICO MEDICAL CENTER,405 W COUNTRY CLUB ROAD,ROSWELL,NM,88201,5756274032,1,active,,01jul1966,320010,no affiliation,0,0,0,0,0,1,0,short term,for-profit proprietary,0,1,0,0,0,0,149,149,2017
320009,LOVELACE MEDICAL CENTER,601 DR MARTIN LUTHER KING JR AVE NE,ALBUQUERQUE,NM,87102,5057278000,1,active,,01jul1966,,no affiliation,0,0,0,0,0,1,0,short term,non-profit private,1,0,0,0,0,1,254,254,2017
320010,EASTERN NEW MEXICO MEDICAL CENTER,SOUTH MAIN AND CHISM ST,ROSWELL,NM,88201,5056221110,0,"vol-merg,close",13dec1989,01jul1966,320006,no affiliation,0,0,0,0,0,1,0,short term,non-profit church,1,0,0,0,0,0,122,122,2017
320011,PRESBYTERIAN ESPANOLA HOSPITAL,1010 SPRUCE STREET,ESPANOLA,NM,87532,5057531502,1,active,,31aug1967,,no affiliation,0,0,0,0,0,1,0,short term,non-profit private,1,0,0,0,0,0,80,80,2017
320012,DR DAN C TRIGG MEMORIAL HOSPITAL,301 E MIEL DE LUNA,TUCUMCARI,NM,88401,5054617007,0,vol-other,14mar2000,15aug1978,,no affiliation,0,0,0,0,0,1,0,short term,non-profit other,1,0,0,0,0,0,37,37,2017
320013,HOLY CROSS HOSPITAL A DIV OF TAOS HEALTH SYSTEMS,1397 WEIMER ROAD,TAOS,NM,87571,5757588883,0,oth-status chg,19jul2017,01jul1970,,limited,0,0,0,0,0,1,0,short term,non-profit private,1,0,0,0,0,0,42,42,2017
320014,MIMBRES MEMORIAL HOSPITAL,900 W ASH,DEMING,NM,88031,5755465803,0,oth-status chg,19dec2011,01jul1966,321309,no affiliation,0,0,0,1,0,1,0,short term,for-profit proprietary,0,1,0,0,0,0,49,49,2017
320016,GILA REGIONAL MEDICAL CENTER,1313 E 32ND ST,SILVER CITY,NM,88061,5755384000,1,active,,01jul1966,,limited,0,0,0,0,0,1,0,short term,government hosp district/authority,0,0,1,0,0,0,68,68,2017
320017,LOVELACE WOMEN'S HOSPITAL,4701 MONTGOMERY BOULEVARD NE,ALBUQUERQUE,NM,87109,5057277805,1,active,,01jul1966,,limited,0,1,0,0,0,1,0,short term,government state,0,0,1,0,0,1,120,120,2017
320018,MEMORIAL MEDICAL CENTER,2450 SOUTH TELSHOR BLVD,LAS CRUCES,NM,88011,5755228641,1,active,,01jul1966,,limited,0,1,0,0,20,1,0,short term,for-profit proprietary,0,1,0,0,0,1,286,286,2017
320019,LOVELACE MEDICAL CENTER - GIBSON,5400 GIBSON BOULEVARD SE,ALBUQUERQUE,NM,87108,5052627000,0,"vol-merg,close",01jul2007,01oct1969,,no affiliation,0,1,0,0,0,1,0,short term,for-profit proprietary,0,1,0,0,0,1,203,203,2017
32001E,CARRIE TINGLEY CRIPPLED CHILDREN HOSP,1400 S BROADWAY,TRUTH OR CONSEQUENCES,NM,87901,,1,active,,01mar1991,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,100,100,2017
320021,PRESBYTERIAN HOSPITAL,1100 CENTRAL AVENUE SE,ALBUQUERQUE,NM,87106,5058238399,1,active,,01jul1966,,limited,0,1,0,0,2,1,0,short term,non-profit private,1,0,0,0,0,1,623,623,2017
320022,PLAINS REGIONAL MEDICAL CENTER,"2100 N MARTIN LUTHER KING, JR, BLVD",CLOVIS,NM,88101,5757697155,1,active,,01jul1966,,no affiliation,0,0,0,1,0,1,0,short term,government federal,0,0,1,0,0,0,106,106,2017
320023,PLAINS REG MED CTR PORTALES HM HLTH,1700 S AVE O P O DRAWER 60,PORTALES,NM,88130,5053564411,0,vol-other,13oct1998,01jul1966,,no affiliation,0,0,0,0,0,1,0,short term,for-profit proprietary,0,1,0,0,0,0,50,50,2017
32002F,US AIR FORCE HOSP,,ALAMOGORDO,NM,88310,,1,active,,01mar1991,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,40,40,2017
320030,ARTESIA GENERAL HOSPITAL,702 N 13TH STREET,ARTESIA,NM,88210,5757483333,1,active,,01apr1972,,limited,0,0,0,0,0,1,0,short term,non-profit other,1,0,0,0,0,0,49,49,2017
320031,DE BACA GENERAL HOSPITAL,500 NORTH TENTH,FORT SUMNER,NM,88119,5053552414,0,oth-status chg,20nov2000,01jul1966,321303,no affiliation,0,0,0,1,0,1,0,short term,government local,0,0,1,0,0,0,21,21,2017
320032,SOCORRO GENERAL HOSPITAL,HIGHWAY 60 WEST,SOCORRO,NM,87801,5058351140,0,vol-other,29mar2000,03feb1976,,no affiliation,0,0,0,0,0,1,0,short term,non-profit other,1,0,0,0,0,0,38,38,2017
320033,LOS ALAMOS MEDICAL CENTER,3917 WEST ROAD,LOS ALAMOS,NM,87544,5056624201,1,active,,01jul1966,,no affiliation,0,0,0,0,0,1,0,short term,for-profit proprietary,0,1,0,0,0,0,53,53,2017
320035,SIERRA VISTA HOSPITAL INC,800 EAST NINTH AVENUE,TRUTH OR CONSEQUENCES,NM,87901,5058942111,0,"vol-merg,close",21mar2000,01jul1966,,no affiliation,0,0,0,0,0,1,0,short term,government local,0,0,1,0,0,0,32,32,2017
320037,CIBOLA GENERAL HOSPITAL,1016 ROOSEVELT AVENUE,GRANTS,NM,87020,5052874446,0,oth-status chg,02sep2008,01jul1966,321308,no affiliation,0,0,0,1,0,1,0,short term,government local,0,0,1,0,0,0,25,25,2017
320038,REHOBOTH MCKINLEY CHRISTIAN HEALTH CARE SERVICES,1901 RED ROCK DRIVE,GALLUP,NM,87301,5058637000,1,active,,21jul1969,,no affiliation,0,0,0,0,0,1,0,short term,non-profit private,1,0,0,0,0,0,69,69,2017
32003F,US PUBLIC HEALTH SERVICE INDIAN HOSP,801 VASSAR DR NE,ALBUQUERQUE,NM,87106,5059845780,1,active,,01mar1991,,,0,0,0,0,0,0,0,,,0,0,0,0,0,1,108,108,2017
320046,LINCOLN COUNTY MEDICAL CENTER,211 SUDDERTH,RUIDOSO,NM,88345,5052577381,0,"vol-merg,close",19dec2004,01nov1972,,no affiliation,0,0,0,0,0,1,0,short term,government local,0,0,1,0,0,0,42,42,2017
320048,UNION COUNTY GENERAL HOSPITAL,301 HARDING ST,CLAYTON,NM,88415,5053742585,0,"vol-merg,close",18mar2001,05aug1970,,no affiliation,0,0,0,0,0,1,0,short term,government local,0,0,1,0,0,0,30,30,2017
320049,MINERS COLFAX MEDICAL CENTER,P O BOX 340,RATON,NM,87740,5054453661,0,vol-reimburse,01dec1986,07oct1970,,no affiliation,0,0,0,0,0,1,0,short term,non-profit other,1,0,0,0,0,0,48,48,2017
32004F,US ARMY HOSP,SANDIA BASE,ALBUQUERQUE,NM,87115,,1,active,,01mar1991,,,0,0,0,0,0,0,0,,,0,0,0,0,0,1,150,150,2017
320051,LAS VEGAS MEDICAL CENTER,HOT SPRINGS BLVD P O BOX 1388,LAS VEGAS,NM,87701,5054256711,0,"vol-merg,close",23feb1987,16feb1971,,no affiliation,0,0,0,0,0,1,0,short term,government state,0,0,1,0,0,0,22,22,2017
320053,VALENCIA PRESBYTERIAN HOSPITAL,609 S CHRISTOPHER RD,BELEN,NM,87002,5058645454,0,"vol-merg,close",30apr1990,01oct1971,,no affiliation,0,0,0,0,0,1,0,short term,non-profit other,1,0,0,0,0,1,25,25,2017
320056,PHS INDIAN HOSPITAL,801 VASSAR DR NE,ALBUQUERQUE,NM,87106,5052564062,0,"vol-merg,close",01jan2003,09mar1977,,no affiliation,0,0,0,0,0,1,0,short term,government federal,0,0,1,0,0,1,54,54,2017
320057,SANTA FE PHS INDIAN HOSPITAL,1700 CERRILLOS ROAD,SANTA FE,NM,87501,5059889821,1,active,,18mar1977,,limited,0,1,0,1,0,1,0,short term,government federal,0,0,1,0,0,1,20,20,2017
320058,MESCALERO PHS INDIAN HOSPITAL,P O BOX 210,MESCALERO,NM,88340,5054644441,1,active,,18mar1977,,no affiliation,0,0,0,0,0,1,0,short term,government federal,0,0,1,0,0,0,15,15,2017
320059,NORTHERN NAVAJO MEDICAL CENTER,US HWY 491 NORTH,SHIPROCK,NM,87420,5053686001,1,active,,18mar1977,,no affiliation,0,0,0,0,0,1,0,short term,government federal,0,0,1,0,0,1,69,69,2017
32005F,VA HOSP,2100 RIDGECREST DR SE,ALBUQUERQUE,NM,87101,,1,active,,01mar1991,,,0,0,0,0,0,0,0,,,0,0,0,0,0,1,483,483,2017
320060,ZUNI COMPREHENSIVE COMMUNITY HEALTH CENTER,ROUTE 301 NORTH B STREET,ZUNI,NM,87327,5057824431,1,active,,28mar1977,,no affiliation,0,0,0,0,0,1,0,short term,government federal,0,0,1,0,0,0,35,35,2017
320061,GALLUP INDIAN MEDICAL CENTER,516 E NIZHONI BLVD,GALLUP,NM,87301,5057221000,1,active,,28mar1977,,no affiliation,0,0,0,0,0,1,0,short term,government federal,0,0,1,0,0,0,85,85,2017
320062,CROWNPOINT HEALTHCARE FACILITY,JUNCTION OF HWY 371,CROWNPOINT,NM,87313,5057865291,1,active,,21mar1977,,no affiliation,0,0,0,0,0,1,0,short term,government federal,0,0,1,0,0,0,20,20,2017
320063,CARLSBAD MEDICAL CENTER,2430 WEST PIERCE STREET,CARLSBAD,NM,88220,5758874570,1,active,,21aug1977,,no affiliation,0,0,0,0,0,1,0,short term,for-profit proprietary,0,1,0,0,0,0,116,116,2017
320065,LEA REGIONAL MEDICAL CENTER,5419 N LOVINGTON HIGHWAY,HOBBS,NM,88240,5754925000,1,active,,31dec1978,,no affiliation,0,0,0,0,0,1,0,short term,for-profit proprietary,0,1,0,0,0,0,250,250,2017
320066,JAL COMMUNITY HOSP,WEST KANSAS AVE DRAWER Z,JAL,NM,88252,5053952511,0,"vol-merg,close",15jul1986,28mar1979,,no affiliation,0,0,0,0,0,1,0,short term,for-profit proprietary,0,1,0,0,0,0,16,16,2017
320067,GUADALUPE COUNTY HOSPITAL,"117 CAMINO DE VIDA, SUITE 100",SANTA ROSA,NM,88435,5754723417,1,active,,16jan1980,,major,0,1,0,0,0,1,0,short term,government local,0,0,1,0,0,0,12,12,2017
320068,NOR LEA GENERAL HOSPITAL,1600 NORTH MAIN,LOVINGTON,NM,88260,5053966611,0,oth-status chg,31jul2002,05jul1980,321305,no affiliation,0,0,0,1,0,1,0,short term,government hosp district/authority,0,0,1,0,0,0,28,28,2017
320069,MINERS' COLFAX MEDICAL CENTER,203 HOSPITAL DRIVE,RATON,NM,87740,5754453661,0,oth-status chg,01nov2010,06oct1980,321307,no affiliation,0,0,0,0,0,1,0,short term,government local,0,0,1,0,0,0,33,33,2017
32006F,US AIR FORCE HOSP,CANNON AFB,CLOVIS,NM,88101,,1,active,,01mar1991,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,40,40,2017
320070,DHHS USPHS INDIAN HEALTH SERVICES,EXIT #102 OFF I-40 1/2 MILE SOUTH,SAN FIDEL,NM,87049,5055525300,1,active,,09apr1981,,no affiliation,0,0,0,0,0,1,0,short term,government federal,0,0,1,0,0,0,32,32,2017
320071,CUBA HOSPITAL,P O BOX 638,CUBA,NM,87013,5052893291,0,invol-fail req,30may1986,29apr1981,,no affiliation,0,0,0,0,0,1,0,short term,non-profit other,1,0,0,0,0,1,9,9,2017
320072,CARRIE TINGLEY HOSP FOR CRIPPLED CHILD,1127 UNIVERSITY BLVD,ALBUQUERQUE,NM,87102,5052725200,0,"vol-merg,close",01jul1992,06nov1981,323307,graduate,0,0,0,0,3,1,0,short term,government state,0,0,1,0,0,1,30,30,2017
320073,COLFAX GENERAL HOSPITAL,615 PROSPECT AVE,SPRINGER,NM,87747,5054832443,0,vol-other,31dec1985,17dec1981,,no affiliation,0,0,0,0,0,1,0,short term,government local,0,0,1,0,0,0,9,9,2017
320074,LOVELACE WESTSIDE HOSPITAL,10501 GOLF COURSE ROAD NW,ALBUQUERQUE,NM,87114,5057272001,1,active,,01aug1984,,no affiliation,0,0,0,0,0,1,0,short term,for-profit proprietary,0,1,0,0,0,1,95,95,2017
320075,CARE UNIT HOSPITAL OF ALBUQUERQUE,505 HIGH ST NE,ALBUQUERQUE,NM,87102,5058488088,0,oth-status chg,01jun1985,16may1984,,no affiliation,0,0,0,0,0,1,0,short term,for-profit proprietary,0,1,0,0,0,1,70,70,2017
320076,PRESBYTERIAN NORTHSIDE HOSPITAL,5901 HARPER DRIVE NE,ALBUQUERQUE,NM,87109,5058238500,0,vol-other,03dec1993,12mar1985,,no affiliation,0,0,0,1,0,1,0,short term,non-profit other,1,0,0,0,0,1,119,119,2017
320077,CUBA HOSPITAL,P O BOX 638,CUBA,NM,87013,5052893291,0,"vol-merg,close",30nov1988,16jul1986,320071,limited,0,0,0,0,0,1,0,short term,non-profit private,1,0,0,0,0,1,9,9,2017
320079,PRESBYTERIAN KASEMAN HOSPITAL,8300 CONSTITUTION AVENUE NE,ALBUQUERQUE,NM,87110,5052912114,0,"vol-merg,close",01oct2006,01apr1990,,no affiliation,1,1,1,1,0,1,0,short term,for-profit proprietary,0,1,0,0,0,1,170,170,2017
32007F,US PUBLIC HEALTH SERVICE INDIAN HOSP,PO BOX 1337,GALLUP,NM,87301,,1,active,,01mar1991,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,200,200,2017
320080,CARE UNIT HOSP OF ALBUQUERQUE,700 HIGH ST NE,ALBUQUERQUE,NM,87102,5058488088,0,"vol-merg,close",05mar1993,12apr1990,,no affiliation,0,0,0,0,0,1,0,short term,for-profit proprietary,0,1,0,0,0,1,80,80,2017
320081,PARK CENTER,7801 JEFFERSON NE,ALBUQUERQUE,NM,87109,5052627000,0,vol-other,02dec1992,01dec1992,,major,0,1,0,0,10,1,0,short term,for-profit proprietary,0,1,0,0,0,1,40,40,2017
320082,THC-ALBUQUERQUE,700 HIGH ST NE,ALBUQUERQUE,NM,87102,5052424444,0,oth-status chg,30jun1994,19jan1994,322002,no affiliation,0,0,0,0,0,1,0,short term,non-profit private,1,0,0,0,0,1,61,61,2017
320083,HEART HOSPITAL OF NEW MEXICO,504 ELM STREET NE,ALBUQUERQUE,NM,87102,5057242000,0,"vol-merg,close",01aug2011,26oct1999,,no affiliation,0,0,0,0,0,1,0,short term,for-profit proprietary,0,1,0,0,0,1,55,55,2017
320084,ROOSEVELT GENERAL HOSPITAL,42121 US HIGHWAY 70,PORTALES,NM,88130,5753591800,1,active,,29oct2001,,no affiliation,0,0,0,0,0,1,0,short term,government state,0,0,1,0,0,0,24,24,2017
320085,MOUNTAIN VIEW REGIONAL MEDICAL CENTER,4311 EAST LOHMAN AVENUE,LAS CRUCES,NM,88011,5755567600,1,active,,27aug2002,,no affiliation,0,0,0,0,0,1,0,short term,for-profit proprietary,0,1,0,0,0,1,168,168,2017
320086,LOVELACE REGIONAL HOSPITAL - ROSWELL,117 EAST 19TH STREET,ROSWELL,NM,88201,5756277000,1,active,,11may2007,,no affiliation,0,0,0,0,1,1,0,short term,for-profit proprietary,0,1,0,0,0,0,26,26,2017
320087,CHRISTUS ST VINCENT PHYSICIANS MEDICAL CENTER,2990 RODEO PARK DRIVE EAST,SANTA FE,NM,87505,5054285400,0,"vol-merg,close",01sep2011,04may2007,,no affiliation,0,0,0,0,0,1,0,short term,government federal,0,0,1,0,0,1,12,12,2017
320088,ADVANCED CARE HOSPITAL OF SOUTHERN NEW MEXICO LLC,4451 LOHMAN AVENUE,LAS CRUCES,NM,88011,5055216600,0,"vol-merg,close",01mar2009,27aug2007,,no affiliation,0,0,0,0,0,1,0,short term,government state,0,0,1,0,0,1,20,20,2017
320089,UNM SANDOVAL REGIONAL MEDICAL CENTER,3001 BROADMOOR BLVD NE,RIO RANCHO,NM,87144,5059947402,1,active,,17aug2012,,no affiliation,0,0,0,0,0,1,0,short term,non-profit private,1,0,0,0,0,1,72,72,2017
32009F,US PUBLIC HEALTH SERVICE INDIAN HOSP,CERILLOS RD,SANTA FE,NM,87501,,0,oth-status chg,18mar1977,01mar1991,,,0,0,0,0,0,0,0,,,0,0,0,0,0,1,42,42,2017
