pn,name,address,city,state,zip,tel,active,termcode,termdate,partdate,prev_pn,medaffil,resprog_ada,resprog_ama,resprog_aoa,resprog_oth,residents,shortterm,cah,provider_subtype,typ_control,nonprofit,forprofit,govt,maryland,nonstate,urbancbsa,beds_tot,beds_cert,firstyear
260064,AUDRAIN MEDICAL CENTER,620 E MONROE,MEXICO,MO,65265,3145811760,1,active,,01jul1966,,no affiliation,0,0,0,0,0,1,0,short term,non-profit private,1,0,0,0,0,,246,246,1993
260065,ST JOHNS REGIONAL HEALTH CENTER,1235 E CHEROKEE,SPRINGFIELD,MO,65804,4178852000,1,active,,01jul1966,,no affiliation,0,0,0,1,0,1,0,short term,non-profit church,1,0,0,0,0,,866,866,1993
260066,FAIRFAX COMMUNITY HOSPITAL,HWY 59,FAIRFAX,MO,64446,8166862211,1,active,,01jul1966,,no affiliation,0,0,0,0,0,1,0,short term,non-profit other,1,0,0,0,0,,57,47,1993
260067,CARROLL COUNTY MEMORIAL HOSPITAL,1502 N JEFFERSON,CARROLLTON,MO,64633,8165421695,1,active,,01jul1966,,no affiliation,0,0,0,0,0,1,0,short term,non-profit other,1,0,0,0,0,,77,52,1993
260068,BOONE HOSPITAL CENTER,1600 E BROADWAY,COLUMBIA,MO,65201,3148753281,1,active,,01jul1966,,no affiliation,0,0,0,0,0,1,0,short term,government local,0,0,1,0,0,,344,344,1993
260070,PEMISCOT MEMORIAL HOSPITAL,"HWY 61 AND REED, PO BOX 489",HAYTI,MO,63851,3143591372,1,active,,01jul1966,,no affiliation,0,0,0,0,0,1,0,short term,government local,0,0,1,0,0,,102,102,1993
260073,BARTON COUNTY MEMORIAL HOSPITAL,SECOND AND GULF ST,LAMAR,MO,64759,4176826081,1,active,,01jul1966,,no affiliation,0,0,0,0,0,1,0,short term,government local,0,0,1,0,0,,54,54,1993
260074,MOBERLY REGIONAL MEDICAL CENTER,1515 UNION AVE,MOBERLY,MO,65270,8162638400,1,active,,01jul1966,,no affiliation,0,0,0,0,1.5,1,0,short term,non-profit other,1,0,0,0,0,,99,99,1993
260077,ST ANTHONYS MEDICAL CENTER,10010 KENNERLY ROAD,SAINT LOUIS,MO,63128,3145251000,1,active,,20mar1975,,no affiliation,0,0,0,1,0,1,0,short term,non-profit church,1,0,0,0,0,,839,832,1993
260078,OZARKS MEDICAL CENTER,"1100 KENTUCKY AVENUE, PO BOX 1100",WEST PLAINS,MO,65775,4172569111,1,active,,01jul1966,,no affiliation,0,0,0,0,0,1,0,short term,non-profit other,1,0,0,0,0,,112,112,1993
260079,PERSHING MEMORIAL HOSPITAL,130 E LOCKLING,BROOKFIELD,MO,64628,8162582222,1,active,,01jul1966,,no affiliation,0,0,0,0,0,1,0,short term,non-profit private,1,0,0,0,0,,51,51,1993
26007F,VA HOSP,,POPLAR BLUFF,MO,63901,,1,active,,,,,,,,,0,1,0,short term,,0,0,0,0,0,,179,179,1993
260080,RIPLEY COUNTY MEMORIAL HOSPITAL,GRAND AND PLUM STREET,DONIPHAN,MO,63935,3149962141,1,active,,01jul1966,,no affiliation,0,0,0,0,0,1,0,short term,government local,0,0,1,0,0,,30,30,1993
260081,ST JOSEPHS HOSPITAL,525 COUCH AVE,KIRKWOOD,MO,63122,3149661500,1,active,,01jul1966,,no affiliation,0,0,0,0,0,1,0,short term,non-profit church,1,0,0,0,0,,332,332,1993
260082,PERRY COUNTY MEMORIAL HOSPITAL,434 N WEST ST,PERRYVILLE,MO,63775,3145472536,1,active,,01jul1966,,no affiliation,0,0,0,0,0,1,0,short term,government local,0,0,1,0,0,,87,40,1993
260083,PULASKI CO MEM HOSP,HOSPITAL ROAD,WAYNESVILLE,MO,65583,3147746461,0,"vol-merg,close",21oct1986,01jul1966,,no affiliation,0,0,0,0,0,1,0,short term,government local,0,0,1,0,0,,50,50,1993
260084,WINDSOR HOSP DISTRICT,307 N MAIN ST,WINDSOR,MO,65360,8166472182,0,"vol-merg,close",29nov1985,01jan1976,,no affiliation,0,0,0,0,0,1,0,short term,government hosp district/authority,0,0,1,0,0,,26,26,1993
260085,ST JOSEPH HEALTH CENTER,1000 CARONDELET DR,KANSAS CITY,MO,64114,8169424400,1,active,,01jul1966,,graduate,0,1,0,0,0,1,0,short term,non-profit church,1,0,0,0,0,,300,300,1993
260086,GENTRY COUNTY MEMORIAL HOSPITAL,COLLEGE & CLARK STS,ALBANY,MO,64402,8167263941,1,active,,01jul1966,,no affiliation,0,0,0,0,0,1,0,short term,non-profit other,1,0,0,0,0,,45,45,1993
260088,ST FRANCIS HOSPITAL,225 W HAYDEN ST,MARCELINE,MO,64658,8163763521,0,"vol-merg,close",20dec1988,01jul1966,,no affiliation,0,0,0,0,0,1,0,short term,non-profit church,1,0,0,0,0,,54,54,1993
260089,DOCTOR'S HOSPITAL OF SPRINGFIELD INC,2828 N NATIONAL BOX 783,SPRINGFIELD,MO,65801,4178695571,1,active,,01jul1966,,no affiliation,0,0,0,0,0,1,0,short term,non-profit other,1,0,0,0,0,,95,95,1993
26008F,MEDICAL CENTER,FEDERAL PRISON HOSP,SPRINGFIELD,MO,65802,,1,active,,,,,,,,,0,1,0,short term,,0,0,0,0,0,,0,0,1993
260090,HEARTLAND EAST HOSPITAL,5325 FARAON ST,SAINT JOSEPH,MO,64501,8162716000,0,"vol-merg,close",30jun1991,01jul1966,260006,no affiliation,0,0,0,0,0,1,0,short term,non-profit other,1,0,0,0,0,,205,205,1993
260091,ST MARYS HEALTH CENTER,6420 CLAYTON RD,RICHMOND HEIGHTS,MO,63117,3147688557,1,active,,01jul1966,,major,0,1,0,1,27,1,0,short term,non-profit private,1,0,0,0,0,,670,670,1993
260092,BONNE TERRE HOSPITAL,10 LAKE DRIVE,BONNE TERRE,MO,63628,3143582211,0,oth-status chg,01nov1992,01jul1966,260163,no affiliation,0,0,0,0,0,1,0,short term,non-profit other,1,0,0,0,0,,69,56,1993
260093,LINDELL HOSPITAL,4930 LINDELL BLVD,SAINT LOUIS,MO,63108,3143673770,0,"vol-merg,close",21jan1988,01jul1966,,limited,0,1,0,0,6,1,0,short term,non-profit other,1,0,0,0,0,,81,81,1993
260094,SKAGGS COMMUNITY HOSPITAL,CAHILL RD BOX 650,BRANSON,MO,65616,4173357000,1,active,,01jul1966,,no affiliation,0,0,0,1,0,1,0,short term,non-profit other,1,0,0,0,0,,99,99,1993
260095,INDEPENDENCE REGIONAL HEALTH CENTER,1509 W TRUMAN RD,INDEPENDENCE,MO,64050,8168368100,1,active,,01jul1966,,limited,0,0,0,0,0,1,0,short term,non-profit church,1,0,0,0,0,,366,366,1993
260096,NORTH KANSAS CITY HOSPITAL,2800 HOSPITAL DR,NORTH KANSAS CITY,MO,64116,8163467000,1,active,,01jul1966,,no affiliation,0,0,0,0,0,1,0,short term,government local,0,0,1,0,0,,360,360,1993
260097,WESTERN MISSOURI MEDICAL CENTER,403 BURKARTH ROAD,WARRENSBURG,MO,64093,8167472500,1,active,,01jul1966,,limited,0,0,0,0,0,1,0,short term,government local,0,0,1,0,0,,89,89,1993
26009F,VA HOSP,915 N GRAND BLVD,SAINT LOUIS,MO,63106,,1,active,,,,,,,,,0,1,0,short term,,0,0,0,0,0,,509,509,1993
260100,SAMARITAN MEMORIAL HOSPITAL,N JACKSON ST BOX 217,MACON,MO,63552,8163853151,1,active,,01jul1966,,no affiliation,0,0,0,0,0,1,0,short term,non-profit other,1,0,0,0,0,,48,48,1993
260102,TRUMAN MEDICAL CENTER EAST,7900 LEE'S SUMMIT RD,KANSAS CITY,MO,64139,8163734415,1,active,,01jul1966,,major,0,1,0,0,0,1,0,short term,non-profit private,1,0,0,0,0,,92,92,1993
260103,ALEXIAN BROTHERS HOSPITAL,3933 S BROADWAY,SAINT LOUIS,MO,63118,3148653333,1,active,,01jul1966,,no affiliation,0,0,0,0,0,1,0,short term,non-profit church,1,0,0,0,0,,180,180,1993
260104,DEPAUL HEALTH CENTER,12303 DEPAUL DRIVE,BRIDGETON,MO,63044,3143446000,1,active,,07jul1969,,no affiliation,0,0,0,0,0,1,0,short term,non-profit church,1,0,0,0,0,,481,481,1993
260105,ST LOUIS UNIVERSITY HOSPITAL,3635 VISTA AT GRAND BLVD BOX 15250,SAINT LOUIS,MO,63111,3145778008,1,active,,01jul1966,,major,0,1,0,0,140,1,0,short term,non-profit other,1,0,0,0,0,,362,362,1993
260107,BAPTIST MEDICAL CENTER,6601 ROCKHILL RD,KANSAS CITY,MO,64131,8163613500,1,active,,01jul1966,,limited,0,1,0,0,17,1,0,short term,non-profit church,1,0,0,0,0,,401,401,1993
260108,MISSOURI BAPTIST MEDICAL CENTER,3015 N BALLAS RD,SAINT LOUIS,MO,63131,3144321212,1,active,,01jul1966,,no affiliation,0,0,0,0,0,1,0,short term,non-profit other,1,0,0,0,0,,494,494,1993
260109,HARRISON COUNTY COMMUNITY HOSPITAL,HIGHWAY 69 AND 136,BETHANY,MO,64424,8164252211,1,active,,01jul1966,,no affiliation,0,0,0,0,0,1,0,short term,non-profit other,1,0,0,0,0,,37,37,1993
26010F,VA HOSP,JEFFERSON BARRACKS,SAINT LOUIS,MO,63125,,1,active,,,,,,,,,0,1,0,short term,,0,0,0,0,0,,815,815,1993
260110,SOUTHEAST MISSOURI HOSPITAL,1701 LACEY ST,CAPE GIRARDEAU,MO,63701,3143344822,1,active,,01jul1966,,no affiliation,0,0,0,1,0,1,0,short term,non-profit other,1,0,0,0,0,,281,281,1993
260111,ALBERT M KELLER MEMORIAL HOSPITAL,600 W MORRISON,FAYETTE,MO,65248,8162482261,1,active,,01jul1966,,no affiliation,0,0,0,0,0,1,0,short term,for-profit proprietary,0,1,0,0,0,,50,50,1993
260112,MENORAH MEDICAL CENTER,4949 ROCKHILL ROAD,KANSAS CITY,MO,64110,8162768000,1,active,,01jul1966,,limited,0,0,0,1,0,1,0,short term,non-profit other,1,0,0,0,0,,430,430,1993
260113,MISSOURI DELTA MEDICAL CENTER,1008 NORTH MAIN ST,SIKESTON,MO,63801,3144711600,1,active,,01jul1966,,no affiliation,0,0,0,0,0,1,0,short term,non-profit other,1,0,0,0,0,,194,194,1993
260115,MISSOURI BAPTIST HOSPITAL SULLIVAN,751 SAPPINGTON BRIDGE RD,SULLIVAN,MO,63080,3144684186,1,active,,01jul1966,,no affiliation,0,0,0,0,0,1,0,short term,government local,0,0,1,0,0,,81,81,1993
260116,MINERAL AREA OSTEOPATHIC HOSPITAL,1212 WEBER RD,FARMINGTON,MO,63640,3147564581,1,active,,01jul1966,,no affiliation,0,0,1,0,0,1,0,short term,non-profit other,1,0,0,0,0,,165,165,1993
260118,ST MARYS HOSPITAL NORTH,200 MAIN STREET,KANSAS CITY,MO,64108,8167535700,0,"vol-merg,close",16feb1988,01jul1966,,major,0,1,0,0,110,1,0,short term,non-profit church,1,0,0,0,0,,350,350,1993
260119,DOCTORS REGIONAL MEDICAL CENTER,621 PINE BOULEVARD,POPLAR BLUFF,MO,63901,3146864111,1,active,,01jul1966,,no affiliation,0,0,0,0,0,1,0,short term,for-profit proprietary,0,1,0,0,0,,230,230,1993
260120,LUCY LEE HOSPITAL,2620 NORTH WESTWOOD BLVD,POPLAR BLUFF,MO,63901,3147857721,1,active,,01jul1966,,no affiliation,0,0,0,0,0,1,0,short term,for-profit proprietary,0,1,0,0,0,,177,177,1993
260121,POPLAR BLUFF HOSPITAL,215 OAK ST,POPLAR BLUFF,MO,63901,3147857701,0,"vol-merg,close",28feb1987,01jul1966,,no affiliation,0,0,0,0,0,1,0,short term,for-profit proprietary,0,1,0,0,0,,60,49,1993
260122,RAY COUNTY MEMORIAL HOSPITAL,RT 4 BOX 45,RICHMOND,MO,64085,8167765432,1,active,,01jul1966,,no affiliation,0,0,0,0,0,1,0,short term,government local,0,0,1,0,0,,52,52,1993
260123,SOUTH BARRY COUNTY MEMORIAL,87 GRAVEL ST,CASSVILLE,MO,65625,4178474115,1,active,,07mar1967,,no affiliation,0,0,0,0,0,1,0,short term,government hosp district/authority,0,0,1,0,0,,18,18,1993
260127,PIKE COUNTY MEMORIAL HOSPITAL,2305 W GEORGIA,LOUISIANA,MO,63353,3147545531,1,active,,01jul1966,,no affiliation,0,0,0,1,0,1,0,short term,government local,0,0,1,0,0,,67,54,1993
260128,PUTNAM COUNTY MEMORIAL HOSPITAL,1926 OAK ST,UNIONVILLE,MO,63565,8169472411,1,active,,01jul1966,,no affiliation,0,0,0,0,0,1,0,short term,government local,0,0,1,0,0,,34,34,1993
260129,GRIM-SMITH HOSPITAL AND CLINIC,112 E PATTERSON AVE,KIRKSVILLE,MO,63501,8166657241,1,active,,01jul1966,,no affiliation,0,0,0,0,0,1,0,short term,for-profit proprietary,0,1,0,0,0,,64,53,1993
260131,CALLAWAY MEMORIAL HOSPITAL,10 SOUTH HOSPITAL DRIVE,FULTON,MO,65251,3146423376,1,active,,01jul1966,,limited,0,1,0,0,0,1,0,short term,government local,0,0,1,0,0,,53,53,1993
260133,CHINN JANE MEM HOSP,ROSE + AUSTIN STS,WEBB CITY,MO,64870,4176732404,0,"vol-merg,close",01jul1986,01jul1966,,no affiliation,0,0,0,0,0,1,0,short term,government local,0,0,1,0,0,,48,48,1993
260134,LINCOLN COUNTY MEMORIAL HOSPITAL,1000 E CHERRY,TROY,MO,63379,3145288551,1,active,,01jul1966,,no affiliation,0,0,0,0,0,1,0,short term,government local,0,0,1,0,0,,88,88,1993
260136,CARE UNIT HOSP OF ST LOUIS,1755 S GRAND BLVD,SAINT LOUIS,MO,63104,3147710500,0,oth-status chg,01feb1985,01jul1966,,no affiliation,0,0,0,0,0,1,0,short term,non-profit other,1,0,0,0,0,,260,260,1993
260137,OAK HILL HOSPITAL,932 E 34TH ST,JOPLIN,MO,64801,4176234640,1,active,,01jul1966,,limited,0,0,1,0,3,1,0,short term,non-profit private,1,0,0,0,0,,105,105,1993
260138,ST LUKES HOSPITAL OF KANSAS CITY,4400 WORNALL ROAD BOX 119000,KANSAS CITY,MO,64111,8169322000,1,active,,01jul1966,,major,0,1,0,0,52,1,0,short term,non-profit other,1,0,0,0,0,,686,686,1993
260141,UNIV OF MISSOURI HOSPITAL & CLINICS,807 STADIUM RD,COLUMBIA,MO,65201,3148824141,1,active,,01jul1966,,major,0,1,0,0,204,1,0,short term,government state,0,0,1,0,0,,368,368,1993
260142,JOHN FITZGIBBON MEMORIAL HOSPITAL,868 S BRUNSWICK AVE,MARSHALL,MO,65340,8168867431,1,active,,01jul1966,,no affiliation,0,0,0,0,0,1,0,short term,non-profit other,1,0,0,0,0,,47,47,1993
260143,SULLIVAN COUNTY MEMORIAL HOSPITAL,630 W 3RD ST,MILAN,MO,63556,8162654212,1,active,,01jul1966,,no affiliation,0,0,0,0,0,1,0,short term,government local,0,0,1,0,0,,47,47,1993
260146,FISCHEL ELLIS STATE CANCER HOSPITAL,115 BUSINESS LOOP 70 WEST,COLUMBIA,MO,65201,3148752100,1,active,,01oct1966,,major,0,1,0,0,0,1,0,short term,government state,0,0,1,0,0,,68,68,1993
260147,SAC-OSAGE HOSPITAL,P O BOX 426,OSCEOLA,MO,64776,4176468181,1,active,,01jul1968,,no affiliation,0,0,0,1,0,1,0,short term,government hosp district/authority,0,0,1,0,0,,47,47,1993
260148,ELLETT MEMORIAL HOSPITAL,610 NORTH OHIO AVENUE,APPLETON CITY,MO,64724,8164762111,1,active,,01jul1966,,no affiliation,0,0,0,0,0,1,0,short term,government hosp district/authority,0,0,1,0,0,,25,25,1993
260150,ST LOUIS CITY HOSP,1515 LAFAYETTE AVE,SAINT LOUIS,MO,63104,3146225000,0,vol-other,24jun1985,22jul1966,,major,0,1,0,0,85,1,0,short term,government local,0,0,1,0,0,,530,530,1993
260152,CHILDREN'S MERCY HOSP,24TH + GILLHAM RD,KANSAS CITY,MO,64108,8162343000,0,oth-status chg,01jul1985,10aug1966,263302,major,0,1,0,0,41,1,0,short term,non-profit other,1,0,0,0,0,,167,167,1993
260158,HERMANN AREA DISTRICT HOSPITAL,RFD 1 BOX 30,HERMANN,MO,65041,3144862191,1,active,,14jun1967,,no affiliation,0,0,0,0,0,1,0,short term,government hosp district/authority,0,0,1,0,0,,46,46,1993
260159,CHRISTIAN HOSPITAL NORTHWEST,1225 GRAHAN ROAD,FLORISSANT,MO,63031,3148382308,1,active,,29apr1968,,no affiliation,0,0,0,0,0,1,0,short term,non-profit other,1,0,0,0,0,,253,253,1993
260160,DEXTER MEMORIAL HOSPITAL,1200 ONE MILE ROAD BOX 279,DEXTER,MO,63841,3146245566,1,active,,06aug1968,,no affiliation,0,0,0,0,0,1,0,short term,non-profit private,1,0,0,0,0,,50,50,1993
260162,BARNES WEST COUNTY HOSPITAL,12634 OLIVE ST RD,SAINT LOUIS,MO,63141,3144340600,1,active,,06jan1969,,no affiliation,0,0,0,0,0,1,0,short term,non-profit private,1,0,0,0,0,,132,132,1993
260163,PARKLAND HEALTH CENTER,1101 W LIBERTY,FARMINGTON,MO,63640,3147566451,0,"vol-merg,close",01apr1993,25apr1969,260092,no affiliation,0,0,0,0,0,1,0,short term,non-profit other,1,0,0,0,0,,130,130,1993
260164,STE GENEVIEVE COUNTY MEM HOSPITAL,HIGHWAY 61 & 32,SAINTE GENEVIEVE,MO,63670,3148832751,1,active,,09apr1969,,no affiliation,0,0,0,0,0,1,0,short term,government local,0,0,1,0,0,,53,53,1993
260165,NORTH SCOTT MEDICAL CENTER,537 W YOAKUM AVE,CHAFFEE,MO,63740,3148873573,0,"vol-merg,close",17may1991,25mar1973,,no affiliation,0,0,0,0,0,1,0,short term,for-profit proprietary,0,1,0,0,0,,42,42,1993
260166,MEDICAL CENTER OF INDEPENDENCE,17203 E 23RD ST,INDEPENDENCE,MO,64057,8163732300,1,active,,13jan1970,,limited,0,0,0,0,0,1,0,short term,non-profit other,1,0,0,0,0,,210,210,1993
260171,ST LOUIS STATE MENTAL HOSPITAL,5400 ARSENAL ST,SAINT LOUIS,MO,63139,3146448000,0,"vol-merg,close",01jul1988,01jul1970,262008,no affiliation,0,0,0,0,0,1,0,short term,government state,0,0,1,0,0,,20,20,1993
260172,SALEM MEMORIAL HOSPITAL DISTRICT,HIGHWAY 72 NORTH BOX 774,SALEM,MO,65560,3147296626,1,active,,31aug1970,,no affiliation,0,0,0,1,0,1,0,short term,government hosp district/authority,0,0,1,0,0,,56,56,1993
260173,SCOTLAND COUNTY MEMORIAL HOSPITAL,SIGLER ST BOX 277,MEMPHIS,MO,63555,8164658511,1,active,,09sep1970,,no affiliation,0,0,0,1,0,1,0,short term,government hosp district/authority,0,0,1,0,0,,40,40,1993
260175,GOLDEN VALLEY MEMORIAL,HWY JCT 7 AND 13 NORTH,CLINTON,MO,64735,8168855511,1,active,,29feb1972,,no affiliation,0,0,0,0,0,1,0,short term,government hosp district/authority,0,0,1,0,0,,108,108,1993
260176,DEACONESS MEDICAL CENTER WEST,530 DES PERES AT DOUGHERTY FERRY RD,SAINT LOUIS,MO,63131,3148215850,1,active,,24jan1974,,no affiliation,0,0,1,0,18.5,1,0,short term,non-profit other,1,0,0,0,0,,167,167,1993
260177,LIBERTY HOSPITAL,2525 GLENN HENDREN DR,LIBERTY,MO,64068,8167817200,1,active,,17feb1974,,no affiliation,0,0,0,0,0,1,0,short term,government hosp district/authority,0,0,1,0,0,,182,182,1993
260178,COLUMBIA REGIONAL HOSPITAL,404 KEENE ST,COLUMBIA,MO,65201,3148759000,1,active,,01dec1974,,no affiliation,0,0,0,0,0,1,0,short term,for-profit proprietary,0,1,0,0,0,,301,301,1993
260179,ST LUKES HOSPITAL,232 S WOODS MILL RD,CHESTERFIELD,MO,63017,3144341500,1,active,,01may1975,,limited,0,1,0,0,500,1,0,short term,non-profit private,1,0,0,0,0,,493,493,1993
26017E,SHRINERS HOSP FOR CRIPPLED CHILDREN,2001 S LINDBERGH BLVD,SAINT LOUIS,MO,63131,,1,active,,,,,,,,,0,1,0,short term,,0,0,0,0,0,,100,100,1993
260180,CHRISTIAN HOSPITAL NORTHEAST,11133 DUNN ROAD,SAINT LOUIS,MO,63136,3143552300,1,active,,28sep1975,,no affiliation,0,0,0,0,0,1,0,short term,non-profit other,1,0,0,0,0,,475,475,1993
260182,MERCY HOSPITAL,P O BOX 528,MANSFIELD,MO,65704,4179243281,0,"vol-merg,close",23sep1991,01jun1976,,no affiliation,0,0,0,0,0,1,0,short term,non-profit other,1,0,0,0,0,,51,51,1993
260183,ST FRANCIS MEDICAL CENTER,211 ST FRANCIS DR,CAPE GIRARDEAU,MO,63701,3143351251,1,active,,09oct1976,,no affiliation,0,0,0,1,0,1,0,short term,non-profit church,1,0,0,0,0,,104,104,1993
260184,MARSHALL HABILITATION CTR,LINCOLN SLATER ST,MARSHALL,MO,65340,8168862201,0,"vol-merg,close",16aug1985,01oct1976,,no affiliation,0,0,0,0,0,1,0,short term,government state,0,0,1,0,0,,20,20,1993
260186,LAKE OF THE OZARKS GENERAL HOSPITAL,54 HOSPITAL DRIVE,OSAGE BEACH,MO,65065,3143488000,1,active,,17jan1978,,no affiliation,0,0,0,0,0,1,0,short term,non-profit other,1,0,0,0,0,,99,99,1993
260187,PLAZA HOSPITAL,4230 BROADWAY,KANSAS CITY,MO,64111,8169314345,0,vol-other,11mar1985,16jun1978,,no affiliation,0,0,0,0,0,1,0,short term,for-profit proprietary,0,1,0,0,0,,10,10,1993
260188,PARK LANE MEDICAL CENTER,5151 RAYTOWN ROAD,KANSAS CITY,MO,64133,8163488000,1,active,,09may1978,,major,0,0,1,1,10,1,0,short term,non-profit other,1,0,0,0,0,,99,99,1993
260189,REYNOLDS COUNTY GENERAL MEM HOSPITAL,HWY 21 S BOX 250,ELLINGTON,MO,63638,3146632511,1,active,,17jul1978,,no affiliation,0,0,0,0,0,1,0,short term,government hosp district/authority,0,0,1,0,0,,29,29,1993
26018E,WILLOWS MATERNITY SANITARIUM,2929 MAIN ST,KANSAS CITY,MO,64108,,1,active,,,,,,,,,0,1,0,short term,,0,0,0,0,0,,42,42,1993
260190,LEES SUMMIT HOSPITAL,530 N MURRAY RD,LEES SUMMIT,MO,64063,8165252950,1,active,,16oct1978,,no affiliation,0,0,0,0,0,1,0,short term,non-profit other,1,0,0,0,0,,114,114,1993
260191,BARNES ST PETERS HOSPITAL,10 HOSPITAL DR,SAINT PETERS,MO,63376,3144476600,1,active,,01mar1980,,no affiliation,0,0,0,0,0,1,0,short term,for-profit proprietary,0,1,0,0,0,,120,120,1993
260192,ST MARYS WEST,1027 BELLEVUE AVE,RICHMOND HEIGHTS,MO,63117,3147817400,0,"vol-merg,close",01oct1988,14nov1980,,no affiliation,0,0,0,1,4,1,0,short term,non-profit other,1,0,0,0,0,,62,62,1993
260193,ST MARYS HOSPITAL OF BLUE SPRINGS,201 WEST R D MIZE RD,BLUE SPRINGS,MO,64015,8162285900,1,active,,04may1981,,no affiliation,0,0,0,0,0,1,0,short term,non-profit other,1,0,0,0,0,,130,130,1993
260195,CITIZENS MEMORIAL HOSPITAL,1500 N OAKLAND BOX 67,BOLIVAR,MO,65613,4173266000,1,active,,30sep1982,,no affiliation,0,0,0,0,0,1,0,short term,government hosp district/authority,0,0,1,0,0,,60,53,1993
260197,SPRINGFIELD COMMUNITY HOSPITAL,3535 S NATIONAL,SPRINGFIELD,MO,65807,4178824700,1,active,,17jan1983,,no affiliation,0,0,0,1,0,1,0,short term,for-profit proprietary,0,1,0,0,0,,200,200,1993
260198,DOCTORS HOSPITAL WENTZVILLE LP,500 MEDICAL DRIVE PO BOX 711,WENTZVILLE,MO,63385,3143271000,1,active,,10feb1987,,no affiliation,0,0,0,0,0,1,0,short term,for-profit proprietary,0,1,0,0,0,,100,100,1993
260199,SWOPE RIDGE REHABILITATION HOSPITAL,5900 SWOPE PARKWAY,KANSAS CITY,MO,64130,8163332700,0,"vol-merg,close",30apr1990,01may1984,,no affiliation,0,0,0,0,0,1,0,short term,non-profit other,1,0,0,0,0,,234,234,1993
260200,ST JOSEPH HOSPITAL WEST,100 MEDICAL PLAZA,LAKE ST LOUIS,MO,63367,3146255200,1,active,,19dec1986,,no affiliation,0,0,0,0,0,1,0,short term,non-profit private,1,0,0,0,0,,100,100,1993
260201,WHISPERING OAKS HOSPITAL,1314 WEST EDGEWPPD DROVE,JEFFERSON CITY,MO,65101,3146345000,0,vol-other,11jan1990,01sep1984,,no affiliation,0,0,0,0,0,1,0,short term,for-profit proprietary,0,1,0,0,0,,34,34,1993
260202,SPELMAN ST LUKES HOSPITAL,5830 NW BARRY ROAD,KANSAS CITY,MO,64154,8168916000,1,active,,14feb1989,,no affiliation,0,0,0,1,0,1,0,short term,non-profit other,1,0,0,0,0,,55,55,1993
260204,"EYE INSTITUTE, THE",1755 S GRAND,SAINT LOUIS,MO,63104,3142685260,1,active,,01jul1993,,major,0,1,0,0,12,1,0,short term,non-profit other,1,0,0,0,0,,12,12,1993
260205,NORMANDY COMMUNITY HOSPITAL,7840 NATURAL BRIDGE ROAD,NORMANDY,MO,63121,3143826400,1,active,,28mar1997,,no affiliation,0,0,0,0,0,1,0,short term,for-profit proprietary,0,1,0,0,0,,80,80,1997
260206,ALL SAINTS SPECIAL CARE HOSPITAL,12303 DEPAUL DRIVE  SECOND FLOOR SO,BRIDGETON,MO,63044,3143447838,1,active,,24jul1998,,no affiliation,0,0,0,1,0,1,0,short term,non-profit other,1,0,0,0,0,,20,20,1998
260207,DOCTOR'S HOSPISTAL OF SPRINGFIELD,2828 NORTH NATIONAL,SPRINGFIELD,MO,65803,4178374000,1,active,,07jan2000,,no affiliation,0,0,0,0,0,1,0,short term,for-profit proprietary,0,1,0,0,0,,45,45,2000
260208,SELECT SPECIALTY HOSPITAL,6150 OAKLAND AVENUE  5TH FLOOR,SAINT LOUIS,MO,63139,3147250112,1,active,,19apr2000,,no affiliation,0,0,0,0,0,1,0,short term,for-profit proprietary,0,1,0,0,0,,33,33,2000
260209,CALLAWAY COMMUNITY HOSPITAL,10 SOUTH HOSPITAL DRIVE,FULTON,MO,65251,5736423376,1,active,,26mar2001,,limited,0,1,0,0,0,1,0,short term,for-profit proprietary,0,1,0,0,0,,49,49,2001
260210,ST ALEXIOUS HOSPITAL,3933 S BROADWAY,SAINT LOUIS,MO,63118,3148653333,1,active,,02nov2001,260103,no affiliation,0,0,0,0,0,1,0,short term,non-profit church,1,0,0,0,0,,40,40,2002
260211,"CANCER INSTITUTE,THE",2316 E MEYER BLVD,KANSAS CITY,MO,64132,8169325734,1,active,,13mar2002,,limited,0,0,0,1,0,1,0,short term,non-profit other,1,0,0,0,0,,84,84,2002
260212,RANKEN JORDAN A PEDIATRIC REHAB,10621 LADUE RD,CREVE COEUR,MO,63141,3149931207,0,oth-status chg,01aug2002,31jul2002,263303,no affiliation,0,0,0,0,0,1,0,short term,non-profit private,1,0,0,0,0,,30,30,2002
260213,SELECT SPECIALTY HOSPITAL WESTERN MISSOURI,2316 E MEYER BLVD 3 WEST,KANSAS CITY,MO,64132,8162769444,1,active,,26jul2004,,no affiliation,0,0,0,0,0,1,0,short term,for-profit proprietary,0,1,0,0,0,,34,34,2004
260214,RESEARCH BELTON HOSPITAL,17065 S 71 HIGHWAY,BELTON,MO,64012,8163481236,1,active,,01jan2005,,no affiliation,0,0,0,0,0,1,0,short term,non-profit private,1,0,0,0,0,,71,71,2005
260215,I-70 MEDICAL CENTER,JUNCTION OF MO HWY 127 & INTERSTATE 70,SWEET SPRINGS,MO,65351,6603354936,1,active,,22nov2005,,no affiliation,0,0,0,0,0,1,0,short term,non-profit private,1,0,0,0,0,,15,15,2005
